session_id,scenario,ground_truth_label,rule_match,privilege_escalation_flag,security_process_killed,precursor_command_count,burst_seconds,burst_window_seconds,subscore_driver_reputation,subscore_privilege_escalation,subscore_process_kill,subscore_precursor_command,risk_score,sequence_alert,burst_score,burst_alert,alert,detection_reason,attack_start,detection_time,detection_delay_seconds
12147177-127c-41f7-92a8-b0d75f1b8521,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.795980+00:00,2026-09-02T07:06:30.795980+00:00,0.0
13e57d34-7b7d-429e-9ff0-7513ffdd189f,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.799775+00:00,2026-09-02T07:06:30.799775+00:00,0.0
145a32d8-4bec-4483-8890-657964924b1d,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.799063+00:00,2026-09-02T07:06:30.799063+00:00,0.0
14783ff0-f25b-4558-a9e1-5e41b9e2734f,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.793903+00:00,2026-09-02T07:06:30.793903+00:00,0.0
148983b4-3a15-43a1-bb39-b75e80fa0961,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.797318+00:00,2026-09-02T07:06:30.797318+00:00,0.0
14d4eadb-8044-49ad-adb8-3dcdf35a3328,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.799932+00:00,2026-09-02T07:06:30.799932+00:00,0.0
176a466b-444b-4c56-988f-35bf52e55cf6,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.796483+00:00,2026-09-02T07:06:30.796483+00:00,0.0
17c103bf-76f8-47d4-af9b-c6cf6c9b64c6,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.798666+00:00,2026-09-02T07:06:30.798666+00:00,0.0
17cc6eb0-1d66-4186-8a2f-658ae944e25c,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.795487+00:00,2026-09-02T07:06:30.795487+00:00,0.0
19cd9906-9c16-48bc-8d61-9fe2ce684d88,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.799038+00:00,,
1a1b0aad-8798-401d-a748-ad80e9435a13,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.795237+00:00,2026-09-02T07:06:30.795237+00:00,0.0
1b13ab93-aaab-4279-be3a-352be959d579,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.799575+00:00,2026-09-02T07:06:30.799575+00:00,0.0
1c5242e7-a802-4a46-8441-e010950a0ec4,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.797750+00:00,,
1cadb7bd-40c6-42cd-9156-4ad058bc5959,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.797396+00:00,,
1cd34877-c5e6-46c7-ab1a-6d323f4f7754,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.799897+00:00,,
1e1fa182-d56c-45d2-bc90-7fcd7a2f46e2,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.794675+00:00,2026-09-02T07:06:30.794675+00:00,0.0
1e3b5b07-f020-42b0-8403-575aeaff697e,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.798937+00:00,2026-09-02T07:06:30.798937+00:00,0.0
1ea955b1-a298-4152-8264-297e78b75e31,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.794004+00:00,2026-09-02T07:06:30.794004+00:00,0.0
1f199f9b-0d25-4d29-8598-64062780ca20,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.792352+00:00,2026-09-02T07:06:30.792352+00:00,0.0
206d7ad9-82ea-45bd-822d-ec3d838b6b94,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.795849+00:00,2026-09-02T07:06:30.795849+00:00,0.0
20d187b8-00e9-4adf-9ec4-fcbb4ef93ea5,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.792753+00:00,2026-09-02T07:06:30.792753+00:00,0.0
214ee260-06b9-4cdf-aaaf-6882030cfb71,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.796113+00:00,2026-09-02T07:06:30.796113+00:00,0.0
21dc6333-b955-42bb-b499-a8ec31b39e5f,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.794150+00:00,2026-09-02T07:06:30.794150+00:00,0.0
22ab60c6-8ed0-4b10-a576-a0a30c1833ab,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.792685+00:00,2026-09-02T07:06:30.792685+00:00,0.0
24b194eb-5b3b-4eeb-a8f4-7ff8c8fa0b11,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.797220+00:00,,
25d338d3-c418-4533-96cd-e7dce991d372,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.797028+00:00,,
25f11c17-c75d-4f7f-95b1-f87b7646d140,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.796715+00:00,,
271d002a-3094-410c-aed9-41e7c14e7ba5,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.797944+00:00,2026-09-02T07:06:30.797944+00:00,0.0
2736f74d-8845-475d-ac61-90bfa9529f18,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.796096+00:00,2026-09-02T07:06:30.796096+00:00,0.0
27ce4c93-0a05-4d91-8f59-7d717349f18c,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.800019+00:00,,
2860eb34-52f7-4cb6-a13a-f051971d75b9,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.797806+00:00,2026-09-02T07:06:30.797806+00:00,0.0
28c111c7-78f7-4161-ba4b-60b672a83cf8,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.794767+00:00,2026-09-02T07:06:30.794767+00:00,0.0
28f1a747-29ed-4238-bfed-4e7a6f599fb2,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.799003+00:00,,
2a4d66c9-34c1-408f-8bc7-f49391427879,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.800429+00:00,2026-09-02T07:06:30.800429+00:00,0.0
2a9567c9-934c-48c8-8a51-ff01ff65f54c,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.797557+00:00,,
2cda33a8-3c59-49e8-af5d-ceee72f5a2ae,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.796832+00:00,2026-09-02T07:06:30.796832+00:00,0.0
2dd6d7e2-3fad-42df-ba13-b374620a9028,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.797373+00:00,2026-09-02T07:06:30.797373+00:00,0.0
2e649b1e-7cb1-4588-921c-39645d78143d,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.797533+00:00,2026-09-02T07:06:30.797533+00:00,0.0
2f46553f-4e3b-4ca1-9b07-5e7c5511389a,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.799280+00:00,2026-09-02T07:06:30.799280+00:00,0.0
2fc3c7b5-f18f-4b5d-a07a-be7bf73b38f7,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.792706+00:00,,
2fe60ac3-8e47-459d-9628-b5605f4439da,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.793974+00:00,,
31dcfb1e-9503-407c-98f3-e6250927f0a7,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.799700+00:00,,
325352cf-c4ee-4835-8b8d-3aed808e69b5,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.797350+00:00,2026-09-02T07:06:30.797350+00:00,0.0
3334cff1-892f-4f2b-a1c0-1029fd4dbf32,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.793193+00:00,2026-09-02T07:06:30.793193+00:00,0.0
339432e6-0dbd-48f9-818a-7c91a755444d,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.795117+00:00,2026-09-02T07:06:30.795117+00:00,0.0
3608702a-623d-4dc8-9853-134fcf8927d2,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.795803+00:00,2026-09-02T07:06:30.795803+00:00,0.0
3623264b-2b0f-42bb-838c-2947b4081911,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.798619+00:00,2026-09-02T07:06:30.798619+00:00,0.0
36b2fca7-6fc8-4d9d-bc5e-f69a8a14c479,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.793942+00:00,,
36e0b31b-d39f-4364-a936-f1ce8cdc1a9b,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.796753+00:00,,
37b4d8cc-bef2-4e91-829b-16b7e0a10421,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.792451+00:00,2026-09-02T07:06:30.792451+00:00,0.0
37ff31e7-ff46-4d74-ae1f-624220c53724,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.798237+00:00,2026-09-02T07:06:30.798237+00:00,0.0
39d3d91d-c08a-4858-892b-a5f1a01731a4,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.798484+00:00,2026-09-02T07:06:30.798484+00:00,0.0
39d6a34e-26aa-4c1f-92c1-d6fd9085f8e9,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.795701+00:00,2026-09-02T07:06:30.795701+00:00,0.0
3c70f3af-addf-42c5-88ac-8da429ac329d,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.799143+00:00,2026-09-02T07:06:30.799143+00:00,0.0
3ee1bd1d-6ffa-4311-936b-7a72e3fbce12,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.796298+00:00,2026-09-02T07:06:30.796298+00:00,0.0
3fa24b34-d61f-4283-8267-94c5d98b4788,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.798847+00:00,,
40a51479-65cc-465e-a035-fe36e961db98,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.794525+00:00,2026-09-02T07:06:30.794525+00:00,0.0
40aa6e0c-17f2-43f8-b781-48ee17a2f69d,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.793405+00:00,2026-09-02T07:06:30.793405+00:00,0.0
41edd5e5-7f51-4946-92ae-0a154f4af172,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.794024+00:00,2026-09-02T07:06:30.794024+00:00,0.0
42730f2b-1d09-4305-8b8c-3d0526b324b0,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.794986+00:00,2026-09-02T07:06:30.794986+00:00,0.0
44626688-a840-4bd6-b15e-f33edf7114a2,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.794482+00:00,2026-09-02T07:06:30.794482+00:00,0.0
44cc8aba-4964-4630-bbdb-3f73a9037d56,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.796648+00:00,2026-09-02T07:06:30.796648+00:00,0.0
454b9d7c-ed41-460a-ab45-21c3f78ca100,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.798166+00:00,2026-09-02T07:06:30.798166+00:00,0.0
466ace3e-5049-4a80-b2f6-f9487ddc5175,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.793827+00:00,,
47514d66-433a-4d1a-b1d1-3fa095261919,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.795536+00:00,2026-09-02T07:06:30.795536+00:00,0.0
47ebfd31-1e30-48d5-85f6-dcf7cb68a38b,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.796786+00:00,2026-09-02T07:06:30.796786+00:00,0.0
4938d601-1301-4775-a683-e52faad81cff,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.797649+00:00,2026-09-02T07:06:30.797649+00:00,0.0
4a3461fb-59f5-4004-a8e1-09a91049c332,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.799234+00:00,2026-09-02T07:06:30.799234+00:00,0.0
4a817c16-d1ae-4b83-b861-ab0b3d0c1c09,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.799438+00:00,2026-09-02T07:06:30.799438+00:00,0.0
4b17f391-f2ab-4351-9c34-e5bfe5a83e47,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.793105+00:00,2026-09-02T07:06:30.793105+00:00,0.0
4bd06668-958c-4bed-86fc-cc88cf5a683e,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.798435+00:00,2026-09-02T07:06:30.798435+00:00,0.0
4c0f6756-d204-4a2e-b595-272bc6977c96,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.792542+00:00,,
4d01d88d-a6bb-4846-bb06-53ebe7c77d44,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.798898+00:00,2026-09-02T07:06:30.798898+00:00,0.0
4de49db1-6da3-412a-9bb0-18a285cc9166,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.795513+00:00,2026-09-02T07:06:30.795513+00:00,0.0
4eb5b396-2d7c-4dc8-ad77-88279e94934f,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.794283+00:00,2026-09-02T07:06:30.794283+00:00,0.0
4f1787e5-9b06-42e6-b509-a07d87e15e41,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.793565+00:00,2026-09-02T07:06:30.793565+00:00,0.0
512b3aa0-cd3d-4c65-80cc-919922bae6fc,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.793632+00:00,2026-09-02T07:06:30.793632+00:00,0.0
51db1917-f40e-4666-b46d-0f746fc18014,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.794653+00:00,2026-09-02T07:06:30.794653+00:00,0.0
52dd240b-2dec-44f9-a5e5-1faf9730f417,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.795369+00:00,,
539b5657-7b43-4fc0-b8c5-fccf66f86eda,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.798367+00:00,,
